,,,,,,,,,,
original flake id,new flake id,assemblage_code,variable,cv,mean,sd,min,max,median,range
12,21,chert_condition_A,dorsal_cortex,0.1,89.18,8.55,65,95,91,30
12,21,chert_condition_A,mass,0.01,14.81,0.21,14.2,14.9,14.9,0.7
12,21,chert_condition_A,maximumdimension,0.03,50.02,1.63,45.76,51.02,50.71,5.26
12,21,chert_condition_A,maximumwidth,0.06,32.61,2.03,27,34.64,32.77,7.64
12,21,chert_condition_A,maximumthickness,0.1,9.8,1,8.4,12.38,9.53,3.98
12,21,chert_condition_A,techlength,0.02,44.3,1.01,43.33,45.95,43.59,2.62
12,21,chert_condition_A,techmaxwidth,0.14,34.49,4.81,27.05,44.62,33.87,17.57
12,21,chert_condition_A,techmaxthickness,0.08,10.06,0.85,9.18,11.91,9.82,2.73
12,21,chert_condition_A,techwidthprox,0.1,25.25,2.45,21.34,28.72,24.49,7.38
12,21,chert_condition_A,techwidthmes,0.09,28.12,2.42,25.49,32.91,26.78,7.42
12,21,chert_condition_A,techwidthdist,0.06,30.85,1.98,27.51,34.52,30.84,7.01
12,21,chert_condition_A,techthickprox,0.06,9.05,0.52,8.34,9.78,9.13,1.44
12,21,chert_condition_A,techthickmes,0.03,9.52,0.29,9.23,10.17,9.47,0.94
12,21,chert_condition_A,techthickdist,0.24,6.67,1.59,4.46,8.98,6.45,4.52
12,21,chert_condition_A,platfwidth,0.06,17.87,1.04,15.64,18.7,18.3,3.06
