"","assemblage_code","analyst_id","analysis_order","flake_id","completeness","damage","damage_comment","dorsal_cortex","dorsal_cortex_location","dorsal_cortex_location_other","platform_cortex","dorsal_scar_count","directionality","proximal_scars","left_scars","distal_scars","right_scars","mass","maximumdimension","maximumwidth","maximumthickness","techlength","techmaxwidth","techmaxthickness","techwidthprox","techwidthmes","techwidthdist","techthickprox","techthickmes","techthickdist","platfwidth","platfthickimpact","platfthickmid","platfthickmax","edgeplatf","edgeplatf_deg","platfmorph","platflipp","bulb","shattbulb","initiation","ventr_plane_form","angle_height","section","latedgetype","flaketerm","distplanform","distprofangle","kombewa","flk_type","red_syst","flk_form","remark","new_flake_id"
"757","chert_condition_B","0202a",2,"91","complete","no",NA,0,NA,NA,"Absent",6,"UnidirectionalConvergent",6,0,0,0,19.60000038,54.54000092,37.74000168,12.42,50.36999893,37.95999908,11.97000027,31.71999931,37.86999893,27.67,11.69999981,9.039999962,6.699999809,21.29999924,12.18999958,12.19,12.53999996,2.069999933,68.50354399,"Plain","no","yes","No","Hertzian","Bulbar",2,"Triangular","Ovoid","Feather","Pointed","28","No",NA,NA,"Flake",NA,75
"758","chert_condition_B","a8acd",11,"91","complete","yes","LIGHT EDGE DAMAGE",NA,NA,NA,"Absent",6,"UnidirectionalConvergent",4,1,0,1,19.5,57.19,38.5,10.15,50.73,39.38,12.58,31.3,38.75,27.31,12.46,8.98,6.06,21.37,13.4,13.4,13.4,1.82,NA,"Plain","no","yes","Yes","Hertzian","Bulbar",2,"Triangular","Ovoid","Feather","Pointed","0-30","No","LEVALLOIS TRIANGULAR FLAKE WITH UNIDIRECTIONAL CONVERGENT PREPARATION- LEVALLOIS POINT","Levallois","Flake",NA,75
"759","chert_condition_B","r42o8",5,"89","complete","yes","right lateral",0,NA,NA,"Absent",5,"Unidirectional",1,0,0,0,5.3,42.18,29.57,7.5,35.07,22.81,4.2,28.15,19.59,13.15,6.71,4.26,3.9,20.09,7.44,7.73,10.63,1.81,61.53869201,"Plain","no","yes","No","Hertzian","Concave",2,"Triangular","Convergent","Feather","Pointed","0-30","No","indeterminate",NA,"Convflake",NA,90
"760","chert_condition_B","db727",3,"89","complete","no",NA,0,NA,NA,"Absent",4,"Unidirectional",4,0,0,0,5.3,36.17,27.75,7,36.52,27.63,7.02,27.62,20.42,12.73,6.89,4.79,3.6,19.51,9.7,7.63,10.57,1.72,59.00144925,"Plain","no","yes","No","Hertzian","Concave",2,"Triangular","Convergent","Feather","Pointed","0","No","indet",NA,"Convflake",NA,90
"761","chert_condition_B","d764f",10,"86","complete","no",NA,0,NA,NA,"Absent",10,"Bidirectional",6,0,3,0,44.70000076,88.30999756,45.31000137,12.97999954,84.23999786,43.70999908,12.43999958,34.22000122,41.59000015,41.31,12.31000042,11.77000046,7.010000229,21.68000031,11.06000042,11.48,11.47999954,1.649999976,44.2340367,"Plain","no","yes","No","Hertzian","Concave",2,"Trapezoidal","Ovoid","Feather","Rounded","45","Indeterminate",NA,NA,"Blade","possible remaining ventral face",82
"762","chert_condition_B","0202a",2,"89","complete","no",NA,0,NA,NA,"Absent",5,"UnidirectionalConvergent",5,0,0,0,5.199999809,40.70999908,27.36000061,7.5,36.34999847,28.63999939,7.079999924,27.97999954,20.37000084,11.71,6.369999886,4.260000229,2.779999971,19.71999931,7.909999847,7.79,8.159999847,1.389999986,49.14325013,"Plain","no","yes","No","Hertzian","Concave",2,"Triangular","Convergent","Feather","Pointed","18","No",NA,NA,"Convflake",NA,90
"763","chert_condition_B","d764f",10,"1","complete","no",NA,100,"All",NA,"Complete",0,NA,0,0,0,0,135.8000031,91.86000061,60.27999878,25.98999977,89.02999878,61.04000092,26.05999947,54.86999893,57.61999893,48.24,25.92000008,20.54000092,9.43999958,36.95000076,18.29999924,NA,NA,NA,0,"Cortical","no","yes","No","Hertzian","Concave",2,"Domed","Ovoid","Feather","Rounded","20","No",NA,NA,"Flake","imprecise platform measurements (cortical)",61
"764","chert_condition_B","a8acd",11,"63","complete","yes","LIGHT EDGE DAMAGE",25,"MesialLeft",NA,"Absent",6,"Unidirectional",2,NA,1,1,6.9,53.26,15.63,7.59,53.49,19.76,8.53,12.22,16.03,19.66,7.29,7.65,8.54,NA,NA,NA,NA,NA,NA,"Indeterminate",NA,"no","Yes","Bending","Concave",2,"Triangular","Parallel","Feather","Pointed","31-60","No","CORE PREPARATION FLAKE",NA,"Blade","ELONGATED FLAKE WITH LATERAL CORTEX ",85
"765","chert_condition_B","a8acd",11,"23","complete","no",NA,100,"All",NA,NA,1,"Indeterminate",0,0,0,1,4.2,43.08,18.11,5.12,37.99,30.27,6.18,20.08,17.21,15.25,5.55,4.68,3.25,NA,NA,NA,NA,NA,NA,"Crushed",NA,"no","Yes","Bending","Concave",2,"Triangular","Parallel","Feather","Pointed","0-30","No","CORE PREPARATION FLAKE; CORTICAL FLAKE",NA,"Flake","PROXIMALRIGHT AND MESIALRIGHT IS 35% OF DOUBBLE PATINA; COUNTED AS CORTEX",92
"766","chert_condition_B","de9cb",8,"50","complete","no",NA,45,"Other","left lateral and distal","Complete",2,"Unidirectional",2,0,0,0,27.2,52.57,47.89,12.75,48.35,53.26,12.04,33.38,45.61,35.32,11.36,9.61,10.31,11.02,3.93,3.87,4.14,7.8,125.0048895,"Dihedral","no","yes","No","Hertzian","Flat",1.92,"Trapezoidal","Diamond","Feather","Irregular","34","No","indet",NA,"Flake",NA,77
"767","chert_condition_B","de9cb",8,"29","complete","no",NA,52,"Other","distal and left","Absent",4,"Subcentripetal",2,2,0,2,120.1,93.25,79.99,23.05,91.25,84.84,21.28,58.81,72.31,54.16,23.25,19.77,13.76,36.43,12.51,11.3,12.47,15.7,151.0020255,"Dihedral","yes","yes","No","Hertzian","Flat",1.68,NA,"Diamond","Feather","Pointed","29","Indeterminate","indet",NA,"Flake",NA,59
"768","chert_condition_B","db727",3,"25","complete","no",NA,100,"All",NA,"Absent",0,NA,0,0,0,0,68.8,75.59,70.76,16.62,70.2,61.96,16.28,63.64,53.17,54.02,15.87,12.69,8.45,21.67,6.4,6.39,6.32,NA,0,"Plain","no","yes","No","Hertzian","Concave",1.6,"Triangular","Parallel","Feather","Flat","0","No","initiation flake",NA,"Flake",NA,73
"769","chert_condition_B","d764f",10,"54","complete","no",NA,0,NA,NA,"Absent",8,"Indeterminate",4,0,2,0,74.90000153,93.94000244,49.58000183,19.63999939,74.09999847,48.11000061,21.31999969,45.68000031,46.58000183,46.81,19.28000069,20.78000069,15.56999969,40.20999908,10.51000023,10.31,11.81999969,2.700000048,67.24977022,"Dihedral","no","yes","No","Hertzian","Concave",1.5,"Trapezoidal","Parallel","Feather","Flat","40","No",NA,NA,"Flake",NA,68
"770","chert_condition_B","d764f",10,"60","complete","no",NA,28,"Distal",NA,"Absent",3,"Orthogonal",2,1,0,0,4.300000191,49.77999878,21.36000061,5.179999828,48.70999908,21.13999939,5.090000153,13.96000004,17.79999924,18.01,3.24000001,4.340000153,4.980000019,6.349999905,2.630000114,2.52,2.65,1.679999948,44.95886754,"Plain","no","yes","No","Hertzian","Concave",1.5,"Triangular","Divergent","Overshot","Rounded","15","No",NA,NA,"Blade",NA,93
"771","chert_condition_B","d764f",10,"39","complete","no",NA,6,"Other","proxdist","Absent",3,"Multidirectional",1,0,1,1,80.90000153,94.44999695,51.27000046,27.04999924,88.62000275,52.56000137,25.19000053,30.09000015,38.45000076,36.41,23.70999908,25.18000031,13.14999962,24.81999969,14.78999996,16.44,16.44000053,1.529999971,41.29756281,"Plain","no","yes","No","Hertzian","Concave",1.5,"Trapezoidal","Divergent","Overshot","Flat","0","No",NA,NA,"Blade","dist brk",58
"772","chert_condition_B","d764f",10,"89","complete","yes","micro chipping",0,NA,NA,"Absent",5,"UnidirectionalConvergent",3,2,0,0,5.199999809,42.06000137,28.19000053,7.25,36.13000107,28.13999939,7.03000021,27.65999985,23.23999977,14,6.809999943,5.349999905,4.079999924,19.86000061,7.699999809,8.06,8.140000343,1.039999962,28.73562412,"Plain","no","yes","No","Hertzian","Concave",1.5,"Trapezoidal","Convergent","Feather","Pointed","20","No",NA,NA,"Convflake",NA,90
"773","chert_condition_B","d764f",10,"91","complete","no",NA,0,NA,NA,"Absent",5,"Orthogonal",3,1,0,0,19.60000038,57.31000137,37.47000122,12.90999985,50.09000015,39.16999817,12.10999966,32.93999863,38.40000153,30.29,11.77000046,9.479999542,7.090000153,21.28000069,12.64999962,11.51,12.88000011,0.860000014,23.91952482,"Plain","no","yes","No","Hertzian","Concave",1.5,"Triangular","Ovoid","Feather","Pointed","25","No",NA,NA,"Flake",NA,75
"774","chert_condition_B","de9cb",8,"89","complete","no",NA,0,NA,NA,"Absent",4,"Orthogonal",3,1,0,0,5.2,41.4,29.63,6.99,34.82,29.41,8.87,26.05,21.06,11.2,6.65,5.22,4.11,17.28,7.45,6.83,8.24,9.9,135.4028329,"Plain","no","yes","No","Hertzian","Flat",1.36,"Triangular","Convergent","Feather","Pointed","25","No","indet",NA,"Convflake",NA,90
"775","chert_condition_B","r42o8",5,"69","complete","no",NA,10,"Right","medial","Absent",6,"Bidirectional",1,0,0,0,38.2,68.67,46.75,15.01,37.35,61.56,13.36,67.32,53.53,38.36,11.58,12.16,8.35,37.38,10.9,11.63,12.67,3.5,98.04670464,"Plain","no","yes","No","Hertzian","Flat",1,"Trapezoidal","Amorphous","Feather","Irregular","30-60","No","indeterminate",NA,"Flake",NA,79
"776","chert_condition_B","0202a",2,"36","complete","no",NA,0,"DistalRight",NA,"Absent",4,"Unidirectional",4,0,0,0,38.70000076,69.70999908,51,9.93,67.51999664,48.61000061,10.15999985,32.83000183,41.13000107,48.13,10.15999985,8.659999847,7.829999924,22.87999916,1.529999971,9.46,9.819999695,3.380000114,96.06304964,"Plain","no","yes","No","Hertzian","Bulbar",1,"Trapezoidal","Divergent","Hinge","Flat","0","No","indet",NA,"Flake","unsure how to take distal angle on hinge terminations - over 60",86
"777","chert_condition_B","0202a",2,"29","complete","no",NA,70,"Other","mesial prox medial and distal","Absent",4,"Multidirectional",2,1,0,1,120.1999969,94.95999908,75.12000275,22.65,91.54000092,84.41000366,22.5,68.06999969,84.12999725,55.68,19.81999969,13.94999981,8.409999847,58.40999985,12.46000004,5.55,12.93000031,3.220000029,93.29405784,"Dihedral","no","yes","No","Hertzian","Bulbar",1,"Triangular","Diamond","Hinge","Pointed","42","No",NA,NA,"Flake",NA,59
"778","chert_condition_B","a8acd",11,"40","complete","yes","LIGHT DISTAL EDGE DAMAGE",NA,NA,NA,"Absent",5,"Orthogonal",5,0,0,1,103.7,110.42,69.6,16.7,91.94,78.12,17.36,43.47,57.92,69.46,19.46,17.28,16.36,25.04,10.27,10,11.52,3.06,NA,"Plain","no","yes","No","Hertzian","Flat",1,"Trapezoidal","Divergent","Feather","Irregular","0-30","No","CORE MANAGEMENT; DEBORDANT FLAKE","Levallois",NA,NA,66
"779","chert_condition_B","r42o8",5,"87","complete","no",NA,0,NA,NA,"Absent",3,"Unidirectional",2,0,0,0,19.3,51.65,44.35,17.61,42.47,49.8,8.97,44.89,48.03,29.89,14.41,10.03,5.12,33.45,18.63,17.6,18.69,2.77,84.67857536,"Plain","yes","yes","No","Hertzian","Flat",1,"Lenticular","Diamond","Feather","Pointed","0-30","No","indeterminate",NA,"Convflake",NA,51
"780","chert_condition_B","r42o8",5,"79","complete","no",NA,1,"Left","medial","Absent",9,"Bidirectional",2,0,0,0,69.7,69.19,60.39,21.41,61.76,54.53,17.71,41.94,56.97,43.19,18.71,18.77,12.36,23.78,15.47,12.34,16.72,2.71,83.43064726,"Plain","no","yes","No","Hertzian","Flat",1,"Trapezoidal","Amorphous","Feather","Pointed","30-60","No","indeterminate",NA,"Flake",NA,64
"781","chert_condition_B","0202a",2,"75","complete","yes","minimal chunks off distal in bag",0,NA,NA,"Absent",6,"Other",5,0,0,1,45.70000076,78.12000275,56.11000061,19.98,62.97999954,60.36999893,19.94000053,33.09000015,49.52999878,59.16,18.54999924,16.60000038,2.799999952,18.27000046,13.69999981,14.44,18.97999954,2.589999914,80.86024537,"Plain","no","yes","No","Hertzian","Bulbar",1,"Triangular","Divergent","Feather","Irregular","8","No",NA,NA,"Flake","skewed orthog",65
"782","chert_condition_B","db727",3,"189","complete","no",NA,0,NA,NA,"Absent",8,"Centripetal",3,2,1,2,36.6,57.31,52.77,11.77,52.34,56.86,11.39,42.69,48.38,52.89,11.18,11.38,7.74,28.28,9.95,9.92,9.89,2.53,79.53694889,"Plain","no","yes","Yes","Hertzian","Concave",1,NA,"Ovoid","Feather","Flat","0","No","indet","multidirectional","Flake",NA,83
"783","chert_condition_B","a8acd",11,"189","complete","yes","LIGHT EDGE DAMAGE",NA,NA,NA,"Absent",8,"Unidirectional",5,1,0,2,36.5,62.94,53.83,11.41,52.68,62.73,11.75,45.17,55.14,56.78,11.54,11.19,7.82,29.18,10.64,10.29,10.99,2.4,NA,"Plain","no","yes","Yes","Hertzian","Concave",1,NA,"Amorphous","Feather","Rounded","0-30","No","LEVALLOIS PREFERENTIAL FLAKE WITH UNIDIRECTIONAL PREPARATION","Levallois","Flake",NA,83
"784","chert_condition_B","0202a",2,"51","complete","no",NA,5,"Left",NA,"Absent",3,"Unidirectional",3,0,0,0,8.699999809,67.5,23.30999947,5.99,36,62.09999847,5.019999981,37.84999847,56.52999878,11.94,4.949999809,0.850000024,NA,16.79000092,5.070000172,5.07,5.070000172,2.25,73.01262435,"Plain","no","yes","No","Hertzian","Bulbar",1,"Trapezoidal","Divergent","Feather","Irregular","27","No",NA,NA,"Flake","measures not taken because of concave distal that obscures measures along length axis",91
"785","chert_condition_B","r42o8",5,"51","complete","yes","minor distal",4,"Left","distal","Absent",5,"Unidirectional",3,0,0,0,8.2,67.08,36.91,6.19,22.33,53.69,4.62,31.55,44.48,59.64,4.54,4.49,1.55,22.58,5.43,3.88,6.2,2.2,71.78533138,"Plain","no","yes","No","Hertzian","Bulbar",1,"Trapezoidal","Divergent",NA,"Irregular","0-30","No","indeterminate",NA,"Flake","boomerang",91
"786","chert_condition_B","0202a",2,"69","complete","no",NA,5,"ProxRight",NA,"Absent",6,"Bidirectional",4,0,1,0,38.20000076,68.51000214,47.34999847,12.18,45.91999817,66.47000122,12.15999985,65.33999634,57.74000168,34.75,10.80000019,12.02000046,1.929999948,42.20999908,10.68999958,10.69,11.5,2.089999914,69.01704377,"Plain","no","yes","No","Hertzian","Bulbar",1,"Trapezoidal","Amorphous","Feather","Pointed","41","No",NA,NA,"Flake",NA,79
"787","chert_condition_B","r42o8",5,"101","complete","yes",NA,1,"Proximal",NA,NA,4,"Indeterminate",0,0,0,0,12,41.84,28.35,14.66,34.98,28,5.71,30.4,25.83,21.9,13.62,7.48,3.32,15.66,3.09,1.75,3.69,2.02,67.20598388,"Cortical","no","no","No","Hertzian","Flat",1,"Triangular","Convergent","Feather","Flat","0-30","No","Indeterminate",NA,"Flake",NA,67
"788","chert_condition_B","0202a",2,"40","complete","yes","small fragmentation all in bag",1,"Proximal",NA,"Absent",6,"Multidirectional",4,1,0,1,103.8000031,111.3499985,68.55999756,16.93,89.43000031,72.98999786,15.71000004,41,54.66999817,66.67,11.82999992,11.80000019,11.89000034,23.89999962,9.960000038,7.29,10.90999985,2.019999981,67.20598338,"Plain","no","yes","No","Hertzian","Bulbar",1,"Trapezoidal","Divergent","Feather","Irregular","31","No",NA,NA,"Flake",NA,66
"789","chert_condition_B","d764f",10,"51","complete","no",NA,3,"Left",NA,"Absent",5,"Unidirectional",5,0,0,0,8.199999809,66.87000275,23.17000008,6.929999828,40.25999832,63.75,6.510000229,32.49000168,50.65000153,15.97,6.579999924,5.980000019,3.019999981,22.37999916,5.199999809,3.93,5.18,1.940000057,51.07997644,"Plain","no","yes","No","Hertzian","Concave",1,"Trapezoidal","Divergent","Feather","Irregular","0","No",NA,NA,"Flake",NA,91
"790","chert_condition_B","0202a",2,"77","complete","no",NA,0,NA,NA,"Absent",4,"Unidirectional",4,0,0,0,3.200000048,34.74000168,26.47999954,4.23,25.39999962,29.38999939,3.519999981,27.69000053,28.95000076,16.71,4.28000021,3.160000086,1.039999962,30.61000061,3.00999999,3.49,5.079999924,1.769999981,60.41908084,"ChapeauDeGendarme","no","yes","No","Hertzian","Bulbar",1,"Trapezoidal","Convergent","Feather","Irregular","10","No",NA,NA,"Flake",NA,57
"791","chert_condition_B","a8acd",11,"79","complete","yes","LIGHT EDGE DAMAGE",2,"MesialLeft",NA,"Absent",8,NA,5,3,0,0,69.5,67.37,53.9,20.12,63.06,58.85,18.8,45.59,55.08,41.19,17.45,18.55,13.54,25.89,15.73,13.23,16.98,1.6,NA,"Plain","no","yes","Yes","Hertzian","Flat",1,NA,"Amorphous","Feather","Pointed","31-60","No","DEBORDANT FLAKE","Levallois","Flake",NA,64
"792","chert_condition_B","r42o8",5,"92","complete","no",NA,0,NA,NA,"Absent",7,"Unidirectional",3,0,0,0,27.3,52.87,43.67,15.81,41.17,42.87,9.57,37.19,43.44,37.89,15.42,11.89,6.01,34.47,17.36,16.31,17.67,1.45,50.99982744,"Plain","no","yes","No","Hertzian","Bulbar",1,"Trapezoidal","Parallel","Feather","Flat","0-30","No","indeterminate",NA,"Flake",NA,72
"793","chert_condition_B","a8acd",11,"101","complete","no",NA,NA,NA,NA,"Absent",5,"UnidirectionalConvergent",4,0,0,1,12,41.31,33.99,10.4,35.17,36.31,17.77,32.27,27.03,14.9,12.38,6.87,4.51,34.34,15.94,16.27,17.6,1.3,NA,"Crushed","no","no","No","Hertzian","Flat",1,"Triangular","Convergent","Feather","Pointed","0-30","No","PSEUDO-LEVALLOIS POINT; DEBORDANT","Discoid","Convflake",NA,67
"794","chert_condition_B","a8acd",11,"69","complete","yes","LIGHT EDGE DAMAGE",10,"ProximalRight",NA,"Absent",8,"Centripetal",4,2,1,1,37.9,67.95,46.24,12.86,47.3,67.78,12.98,66.59,58.32,39.96,12.04,12.43,9.17,38.81,11.35,11,12.1,0.27,NA,"Plain","yes","yes","Yes","Hertzian","Bulbar",1,"Trapezoidal","Amorphous","Feather","Flat","31-60","No","CORE MANAGEMENT FLAKE",NA,"Flake","COULD BE PART OF A LEVALLOIS CORE PREPARATION",79
"795","chert_condition_B","0202a",2,"63","distal","no",NA,20,"DistalLeft",NA,"Absent",6,"Orthogonal",1,0,0,1,7,54.68000031,19.48999977,8.54,NA,19.46999931,6.929999828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Indeterminate",NA,NA,"Indeterminate","Hertzian","Twisted",1,"Triangular","Divergent","Feather","Flat","46","No",NA,NA,"Flake",NA,85
"796","chert_condition_B","r42o8",5,"63","complete","no",NA,50,"Left","distal","Absent",5,"Unidirectional",2,0,0,0,6.9,53.4,19.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"no","no","No","Hertzian","Twisted",1,"Triangular","Parallel","Feather","Flat","30-60","No","indeterminate",NA,"Flake",NA,85
"797","chert_condition_B","r42o8",5,"23","complete","no",NA,80,"Left",NA,"Absent",1,"Unidirectional",0,0,0,0,4.1,44.46,18.61,5.72,32.61,20.81,5.29,20.13,17.94,15.84,3.97,5.43,3.63,NA,NA,NA,NA,NA,0,"Crushed","no","no","Yes","Hertzian","Flat",1,"Domed","Parallel","Feather","Pointed","0-30","No","indeterminate",NA,"Flake",NA,92
"798","chert_condition_B","db727",3,"92","complete","no",NA,0,NA,NA,"Absent",3,"Subcentripetal",1,0,1,1,27.4,55,42.87,15.83,39.03,43.05,15.71,36.75,42.83,39.78,15.49,15.1,8.14,34.36,15.03,15.03,15.88,1.65,56.98295843,"Plain","no","yes","Yes","Hertzian","Bulbar",0.9,"Triangular","Parallel","Feather","Flat","0","No","indet","multidirectional","Flake",NA,72
"799","chert_condition_B","de9cb",8,"77","complete","no",NA,0,NA,NA,"Absent",4,"Unidirectional",4,0,0,0,3.2,34.62,26.19,6.22,21.85,29.78,4.87,28.54,26.67,24.89,5.33,4.85,3.44,28.74,3.26,2.04,4,8,126.1844129,"Plain",NA,"yes","No","Hertzian","Flat",0.8,"Trapezoidal","Parallel","Feather","Flat","25","No","indet",NA,"Flake",NA,57
"800","chert_condition_B","db727",3,"75","complete","no",NA,0,NA,NA,"Absent",5,"Multidirectional",3,1,1,0,45.5,62.1,59.4,20.03,58.73,62.08,19.95,30.64,46.69,58.32,19.51,17.08,6.49,18.03,11.28,16.32,16.28,1.79,60.98049695,"Plain","no","yes","Yes","Hertzian","Concave",0.8,"Triangular","Divergent","Feather","Irregular","0","No","indet","multidirectional","Flake",NA,65
"801","chert_condition_B","de9cb",8,"39","complete","no",NA,5,"Other","proximal and distal",NA,2,"Orthogonal",1,0,0,1,80.6,96.09,51.59,26.43,85.79,50.71,26.22,31.03,40.29,36.63,24.81,20.53,17.38,24.93,13.66,12.34,15.41,21.2,158.3171703,"Indeterminate","no","yes","No","Hertzian","Flat",0.74,NA,"Divergent","Feather","Irregular","0","No","indet",NA,"Flake",NA,58
"802","chert_condition_B","46b96",7,"47","complete","yes","nibbling on distal edge",18,"Left",NA,"Absent",7,"Subcentripetal",3,0,2,2,43.8,80.23,54.93,9.53,78.63,50.37,10.82,38.91,50.84,50.42,9.72,8.9,5.2,20.9,5.92,4.95,5.9,0.131,3.696130054,"Plain","no","yes","No","Hertzian","Concave",0.7,"Triangular","Divergent","Feather","Flat","27","No","Levallois debordant","Levallois","Flake",NA,78
"803","chert_condition_B","46b96",7,"28","complete","no",NA,0,NA,NA,"Absent",8,"Orthogonal",3,2,1,2,29.4,68.77,43.61,18.43,67.81,27.48,17.24,15.49,27.69,35.38,9.39,15.78,16.34,8.39,7.32,7.32,7.31,0.273,7.693712975,"Crushed","no","yes","No","Hertzian","Concave",0.6,"Triangular","Divergent","Feather","Flat","57","No","Core tablet",NA,"Flake",NA,60
"804","chert_condition_B","46b96",7,"55","complete","no",NA,50,"Distal",NA,"Absent",5,"Subcentripetal",3,1,1,0,54.7,77.47,50.02,18.43,73.02,49.13,14.99,42.67,50.13,55.75,19.06,13.97,5.61,22.57,12.65,7.94,13.11,0.11,3.103938065,"Plain","no","yes","No","Hertzian","Concave",0.6,"Triangular","Divergent","Feather","Flat","23","No","Indeterminate",NA,"Flake",NA,69
"805","chert_condition_B","46b96",7,"46","complete","no",NA,12,"Left",NA,"Absent",4,"Bidirectional",2,1,1,0,16.2,62.11,31.97,9.67,60.53,30.36,9.02,18.62,30.32,30.8,7.14,9.02,8.49,3.97,0.66,0.66,0.91,0.041,1.157166064,"Punctiform","no","yes","Yes","Hertzian","Very concave",0.6,"Triangular","Diamond","Feather","Flat","22","No","Indeterminate",NA,"Blade",NA,80
"806","chert_condition_B","db727",3,"46","complete","no",NA,5,"Left",NA,"Absent",3,"Subcentripetal",1,0,1,1,16.2,60.35,37.41,9.7,60.31,33.34,9.85,18.66,29.13,38.68,7.41,8.88,4.3,3.13,0.75,0.64,0.64,NA,0,"Indeterminate",NA,NA,"Yes","Hertzian","Concave",0.6,"Triangular","Parallel","Feather","Flat","31-60","No","indet",NA,"Blade",NA,80
"807","chert_condition_B","d764f",10,"25","complete","yes","micro chipping",100,"All",NA,"Absent",0,NA,0,0,0,0,68.69999695,80.08000183,68.58999634,17.95999908,69.86000061,62.22000122,17.55999947,61.52000046,56.15000153,55.9,16.78000069,12.89000034,12.34000015,28.48999977,6.659999847,6.66,6.650000095,4.809999943,99.66625925,"Plain","no","yes","No","Hertzian","Concave",0.5,"Triangular","Ovoid","Hinge","Rounded","20","No",NA,NA,"Flake",NA,73
"808","chert_condition_B","d764f",10,"189","complete","no",NA,0,NA,NA,"Absent",8,"UnidirectionalConvergent",6,1,0,1,36.70000076,64.23000336,49.25999832,11.96000004,53.11000061,57.9,11.78999996,45.34000015,57.81999969,49.64,11.40999985,11.13000011,8.520000458,29.30999947,10.32999992,10.45,10.54,3.200000048,76.48875655,"Plain","no","yes","No","Hertzian","Flat",0.5,"Trapezoidal","Ovoid","Hinge","Rounded","20","No",NA,NA,"Flake",NA,83
"809","chert_condition_B","0202a",2,"87","complete","no",NA,0,NA,NA,"Absent",3,"Other",2,0,0,0,19.20000076,51.11999893,42.11999893,18.83,43.20000076,48.13999939,18.59000015,40.5,45.90000153,25.16,12.85000038,7.78000021,4.159999847,34.20000076,18.34000015,18.34,18.34000015,2.660000086,82.37185217,"Indeterminate","no","yes","No","Hertzian","Bulbar",0.5,"Trapezoidal","Amorphous","Feather","Pointed","39","No",NA,NA,"Flake",NA,51
"810","chert_condition_B","0202a",2,"94","complete","no",NA,0,NA,NA,"Absent",3,"Unidirectional",3,0,0,0,1.600000024,24.68000031,20.57999992,4.13,21.38999939,18.04000092,3.420000076,16.37000084,17.95000076,15.55,3.400000095,2.619999886,2.74000001,13.60000038,3.339999914,3,3.319999933,2.299999952,74.22076323,"ChapeauDeGendarme","no","yes","No","Hertzian","Concave",0.5,"Triangular","Parallel","Hinge","Rounded","46","No",NA,NA,"Flake",NA,54
"811","chert_condition_B","db727",3,"87","complete","no",NA,0,NA,NA,"Absent",2,"Unidirectional",2,0,0,0,19.2,48,41.96,15.02,41.84,47.19,17.41,41.67,44.71,28.29,14.3,9.53,4.86,32.5,17.57,17.57,17.56,2.26,73.25577891,"Plain","yes",NA,"Indeterminate","Hertzian","Concave",0.5,"Triangular","Diamond","Feather","Pointed","0","No","indet",NA,"Flake",NA,51
"812","chert_condition_B","d764f",10,"40","complete","no",NA,0,NA,NA,"Absent",7,"Orthogonal",4,0,0,3,104.1999969,110.3499985,67.59999847,17.36000061,89.02999878,71.69000244,17.06,46.13000107,59.61000061,69.16,17.19000053,17.04000092,16.86000061,22.34000015,9.880000114,10.68,10.72,2.069999933,54.0297217,"Plain","no","yes","No","Hertzian","Concave",0.5,"Trapezoidal","Divergent","Hinge","Flat","25","No",NA,NA,"Flake",NA,66
"813","chert_condition_B","0202a",2,"92","complete","no",NA,0,NA,NA,"Absent",5,"Unidirectional",5,0,0,0,27.39999962,54.79000092,48.45000076,16.33,43.31000137,43.61999893,15.44999981,36.49000168,42.5,38.32,14.98999977,13.55000019,4.090000153,34.61000061,16.77000046,16.77,16.77000046,1.620000005,56.10583756,"Plain","no","yes","No","Hertzian","Bulbar",0.5,"Trapezoidal","Divergent","Feather","Pointed","30","No",NA,NA,"Flake",NA,72
"814","chert_condition_B","d764f",10,"36","complete","yes","micro chipping",0,NA,NA,"Absent",4,"Unidirectional",4,0,0,0,38.79999924,69.52999878,51.22000122,11.27000046,68.98999786,49.24000168,11.17000008,37.43000031,44.52000046,46.5,9.409999847,8.779999733,8.949999809,17.45999908,3.75999999,9.68,9.720000267,1.610000014,43.26177401,"Plain","no","yes","No","Hertzian","Concave",0.5,"Trapezoidal","Divergent","Hinge","Rounded","0","No",NA,NA,"Flake",NA,86
"815","chert_condition_B","46b96",7,"66","complete","no",NA,0,NA,NA,"Partial",12,"Subcentripetal",4,4,2,2,133.5,94.51,81.27,13.73,78.14,85.02,16.01,83.79,82.35,64.45,7.54,11.04,7.9,77.49,11.94,12.43,12.95,0.434,12.20310221,"Dihedral","no","yes","No","Hertzian","Twisted",0.5,"Trapezoidal","Ovoid","Feather","Pointed","32","No","Indet",NA,"Flake",NA,62
"816","chert_condition_B","46b96",7,"2","complete","yes","large fragment broken off but can fit back together for study",100,"All",NA,"Complete",0,NA,0,0,0,0,12.6,53.01,42.7,5.28,49.68,35.45,4.6,33.94,34.54,35.43,3.1,4.36,4.77,33.27,8.27,9.54,9.72,0.328,9.237580987,"Cortical",NA,NA,"No","Hertzian","Concave",0.5,"Lenticular","Parallel","Feather","Flat","25","No","First flake",NA,"Flake",NA,99
