assemblage_code,analyst_id,flake_id,completeness,damage,damage_comment,dorsal_cortex,Dorsal_Cortex_Location,dorsal_cortex_location_other,platform_cortex,dorsal_scar_count,directionality,Proximal_Scars,Left_Scars,Distal_Scars,Right_Scars,Mass,MaximumDimension,MaximumWidth,MaximumThickness,TechLength,TechMaxWidth,TechMaxThickness,TECHWIDTHPROX,TECHWIDTHMES,TECHWIDTHDIST,TECHTHICKPROX,TECHTHICKMES,TECHTHICKDIST,PLATFWIDTH,PLATFTHICKIMPACT,PLATFTHICKMID,PLATFTHICKMAX,EDGEPLATF,EDGEPLATF_DEG,PLATFMORPH,PLATFLIPP,BULB,SHATTBULB,INITIATION,VENTR_PLANE_FORM,ANGLE_HEIGHT,SECTION,LATEDGETYPE,FLAKETERM,DISTPLANFORM,DISTPROFANGLE,KOMBEWA,FLK_TYPE,RED_SYST,FLK_FORM,REMARK
chert_condition_A,0202a,87,complete,no,,0,,,Absent,9,Indeterminate,0,0,0,27.10000038,27.10000038,60.88000107,38.81000137,18.2,51.41999817,40.86999893,11.57999992,18.97999954,31.37000084,40.31999969,9.289999962,12.22999954,4.400000095,11.30000019,4.159999847,7.119999886,9.789999962,1.950000048,65.35607201,Plain,No,Yes,No,Hertzian,FLAT,0,RIGHTTRIANGLE,AMORPH,FEATHER,Rounded,35,No,,,FLAKE,
chert_condition_A,0202a,89,complete,no,,0,,,Absent,5,Other,4,0,1,0,11.39999962,68.08000183,29.28000069,5.96,67.26999664,29.02000046,6.489999771,24.34000015,24.86000061,27.85000038,4.880000114,6,3.619999886,18.70000076,5.139999866,5.139999866,5.139999866,3.559999943,99.00981282,Facetted,No,Yes,No,Hertzian,BULBAR,2,TRIANGULAR,PARALLEL,FEATHER,Pointed,19,No,,,ELONG,
chert_condition_A,0202a,90,proximal,no,,0,,,Absent,5,Bidirectional,4,0,1,0,9.899999619,45.52000046,37.88999939,7.04,0,0,0,0,0,0,0,0,0,39.33000183,7.159999847,5.400000095,6.960000038,1.899999976,64.01076577,Facetted,No,Yes,No,Hertzian,BULBAR,2,TRAPEZOIDAL,CONVERGENT,FEATHER,,0,,,,FLAKE,
chert_condition_A,0202a,91,complete,no,,0,,,Absent,7,Multidirectional,4,1,2,0,14.69999981,50.56000137,46.06999969,8.29,48.66999817,44.29000092,6.760000229,40.38999939,43.68999863,24.17000008,7.139999866,7.139999866,4.349999905,4.349999905,5.130000114,4.630000114,5.949999809,2.289999962,73.9806591,Other,No,Yes,No,Hertzian,BULBAR,1,TRIANGULAR,CONVERGENT,FEATHER,Irreg,22,No,,potential Levallois,CONVFLAKE,dihedral chap base is convergent but ends flat
chert_condition_A,0202a,92,complete,no,,0,,,Absent,6,Multidirectional,1,2,0,3,4.400000095,39.47000122,24.32999992,5.46,34.65999985,24.87000084,5.880000114,17.71999931,21.98999977,24.20999908,5.869999886,3.720000029,2.119999886,14.14000034,4.880000114,5.099999905,5.099999905,2.470000029,78.18771843,Plain,No,Yes,No,Hertzian,BULBAR,1,TRAPEZOIDAL,DIVERGENT,HINGE,Flat,46,No,,,FLAKE,
chert_condition_A,0202a,95,medial,no,,0,,,Indeterminate,3,Indeterminate,2,0,0,0,3.700000048,35.56000137,25.53000069,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChapeauDeGendarme,,,No,,BULBAR,0,TRIANGULAR,,FEATHER,,0,No,,,FLAKE,distal left portion feather
chert_condition_A,0202a,99,proximal,no,,0,,,Absent,6,Indeterminate,1,1,0,2,8.699999809,38.04999924,30.01000023,9.7,0,0,0,0,0,0,0,0,0,11.89999962,4.389999866,4.239999771,4.239999771,4.440000057,111.2023104,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,,FEATHER,,0,No,redirecting,,FLAKE,
chert_condition_A,0202a,102,complete,no,,0,,,Absent,5,Multidirectional,1,3,1,0,13.10000038,66.04000092,33.74000168,6.46,62.90999985,31.05999947,6.190000057,25.31999969,28.76000023,31.07999992,5.420000076,5.800000191,4.869999886,0,0,0,0,3.299999952,94.6967058,Facetted,No,Yes,No,Hertzian,BULBAR,2,TRIANGULAR,PARALLEL,FEATHER,Flat,41,No,,,ELONG,
chert_condition_A,0202a,103,proximal,no,,0,,,Absent,5,Multidirectional,3,0,1,1,5.099999905,35.74000168,25.02000046,5.64,0,0,0,0,0,0,0,0,0,16.35000038,4.880000114,3.920000076,4.349999905,1.860000014,62.92010078,Facetted,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,PARALLEL,FEATHER,,0,No,,,FLAKE,
chert_condition_A,0202a,104,complete,no,,0,,,Absent,8,Centripetal,3,2,1,1,9.399999619,48.43999863,40.00999832,6.64,46.52999878,37.52999878,6.110000134,21.79999924,29.79000092,32.75,4.900000095,6.409999847,3.400000095,12.63000011,5.75,5.429999828,5.429999828,1.799999952,61.25999563,Plain,No,Yes,No,Hertzian,CONCAVE,1,INDET,AMORPH,FEATHER,Rounded,23,No,,,FLAKE,
chert_condition_A,0202a,105,complete,no,,0,,,Absent,9,Centripetal,2,1,3,3,5.099999905,38.77999878,28.65999985,7.79,37.20000076,27.61000061,6.960000038,17.39999962,27.56999969,23.09000015,7.710000038,5.630000114,1.870000005,14.43000031,5.769999981,5.010000229,5.789999962,3.349999905,95.55485817,Facetted,No,Yes,No,Hertzian,BULBAR,1,TRAPEZOIDAL,AMORPH,FEATHER,Flat,17,No,,,FLAKE,
chert_condition_A,0202a,106,complete,no,,0,,,Absent,6,Centripetal,1,2,0,1,10.60000038,48.15999985,42.47999954,7.75,44.90000153,35.72999954,7.599999905,30.61000061,34.41999817,33.97999954,7.690000057,5.320000172,2.900000095,16.79999924,5.429999828,4.599999905,5.630000114,2.519999981,79.31388806,Facetted,No,Yes,No,Hertzian,BULBAR,1,LENTICULAR,DIVERGENT,FEATHER,Flat,26,No,,,FLAKE,
chert_condition_A,0202a,200,distal,no,,0,,,Indeterminate,3,Indeterminate,1,0,1,1,3.099999905,41.58000183,23.02000046,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cortical,,,No,,BULBAR,0,TRIANGULAR,,FEATHER,Pointed,20,No,,,FLAKE,
chert_condition_B,0202a,1,proximal,yes,distal frags in bag,100,All,,Complete,0,,0,0,0,0,135.6000061,90.91999817,60.31000137,26.43,0,0,0,0,0,0,0,0,0,33.36999893,17.21999931,0,0,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,,INDET,,0,No,primary,,FLAKE,
chert_condition_B,0202a,2,,yes,,0,,,,0,,0,0,0,0,14.69999981,64.55999756,43.13000107,10.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,,No,,BULBAR,0,RIGHTTRIANGLE,,HINGE,,0,,,,,cortex shed
chert_condition_B,0202a,8,proximal,no,,0,,,Partial,2,,0,0,0,0,2.5,39.77000046,14.56999969,6.380000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,,No,,BULBAR,0,RIGHTTRIANGLE,,HINGE,,0,,,,,prox left frag
chert_condition_B,0202a,12,complete,no,,85,Other,"all excpet prox medial, distal medial and left med",Partial,2,Orthogonal,1,1,0,0,270.5,107.4300003,99.05999756,30.04,96.88999939,107.4599991,30.70000076,79.04000092,103.0899963,66.01000214,27.09000015,26.30999947,16.28000069,17.06999969,4.96999979,3.309999943,4.940000057,0,0,Cortical,No,Yes,No,Hertzian,BULBAR,0,LENTICULAR,AMORPH,FEATHER,Irreg,49,Yes,,,FLAKE,"kombewa of sorts, looks like initial shed caused wierd double ventral expression"
chert_condition_B,0202a,16,medial,no,,80,Other,all excep prox left and prox right,Indeterminate,2,Unidirectional,2,0,0,0,5.800000191,35.77000046,29.28000069,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminate,Indeterminate,Indeterminate,Indet,Hertzian,BULBAR,0,INDET,AMORPH,INDET,Flat,0,No,,,FLAKE,change CFG and take out all measures not relevant to medial
chert_condition_B,0202a,22,distal,no,,45,Right,,Indeterminate,0,,0,0,0,0,20.5,49.45999908,38.70999908,13.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminate,,,No,,BULBAR,0,LENTICULAR,CONVERGENT,FEATHER,Pointed,0,No,,,FLAKE,remove vent plane form and angle height
chert_condition_B,0202a,23,medial,yes,,100,All,,,0,,0,0,0,0,4.199999809,44.68999863,17.65999985,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,,No,,BULBAR,0,RIGHTTRIANGLE,,HINGE,,0,No,,,FLAKE,
chert_condition_B,0202a,25,complete,no,,100,All,,Partial,0,,0,0,0,0,68.69999695,80.51999664,71.47000122,16.18,70.65000153,62.25999832,15.97999954,58.90999985,59.75,58.40999985,14.97000027,12.10999966,8.06000042,26.04000092,7.510000229,5.909999847,7.170000076,4.739999771,114.651815,Plain,No,Yes,No,Hertzian,BULBAR,3,LENTICULAR,AMORPH,FEATHER,Rounded,20,No,,,FLAKE,
chert_condition_B,0202a,29,complete,no,,70,Other,mesial prox medial and distal,Absent,4,Multidirectional,2,1,0,1,120.1999969,94.95999908,75.12000275,22.65,91.54000092,84.41000366,22.5,68.06999969,84.12999725,55.68000031,19.81999969,13.94999981,8.409999847,58.40999985,12.46000004,5.550000191,12.93000031,3.220000029,93.29405784,Dihedral,No,Yes,No,Hertzian,BULBAR,1,TRIANGULAR,DIAMOND,HINGE,Pointed,42,No,,,FLAKE,
chert_condition_B,0202a,30,,yes,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,,No,,BULBAR,0,RIGHTTRIANGLE,,HINGE,,0,,,,,severaly broken removed
chert_condition_B,0202a,31,complete,no,,1,DistalRight,,Absent,6,Indeterminate,1,2,0,1,44.90000153,71.33999634,71.29000092,14.17,68.51999664,61.41999817,12.31999969,37.49000168,50.81000137,41,11.43000031,8.289999962,3.150000095,28.79000092,11.57999992,8.140000343,11.57999992,2.309999943,74.46010854,Plain,No,Yes,No,Hertzian,BULBAR,9,RIGHTTRIANGLE,AMORPH,AXIAL,Pointed,57,No,,,FLAKE,
chert_condition_B,0202a,34,medial,no,,0,,,,2,Indeterminate,2,0,0,0,1.700000048,33.90999985,13.13000011,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,,,No,,BULBAR,0,TRAPEZOIDAL,,FEATHER,,0,No,,,FLAKE,medial right
chert_condition_B,0202a,35,medial,no,,0,,,Indeterminate,2,,0,0,0,0,2.299999952,27.54999924,18.31999969,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,,No,,BULBAR,0,TRAPEZOIDAL,,FEATHER,,0,Indet,,,FLAKE,also has damage to vent
chert_condition_B,0202a,36,complete,no,,0,DistalRight,,Absent,4,Unidirectional,4,0,0,0,38.70000076,69.70999908,51,9.93,67.51999664,48.61000061,10.15999985,32.83000183,41.13000107,48.13000107,10.15999985,8.659999847,7.829999924,22.87999916,1.529999971,9.460000038,9.819999695,3.380000114,96.06304964,Plain,No,Yes,No,Hertzian,BULBAR,1,TRAPEZOIDAL,DIVERGENT,HINGE,Flat,0,No,indet,indet,FLAKE,unsure how to take distal angle on hinge terminations - over 60
chert_condition_B,0202a,38,complete,no,,95,Other,all except right margins,Absent,3,Indeterminate,0,0,0,0,74,106.5199966,61,16.15,53.25,99.94000244,15.61999989,62.29999924,79.95999908,94.80999756,14.5,14.17000008,10.18999958,40.90000153,12.48999977,12.03999996,13.06000042,2.50999999,79.09010566,Plain,No,Yes,No,Hertzian,BULBAR,4,INDET,AMORPH,FEATHER,Irreg,41,No,,,FLAKE,
chert_condition_B,0202a,39,complete,no,,10,Other,prox right and distal left,Absent,4,Multidirectional,1,1,0,1,84.69999695,110.1600037,52.52000046,27.24,110.2200012,53.06999969,22.86000061,31.26000023,44.04000092,37.20000076,21.25,21.96999931,1.5,25.04999924,17.12000084,16.37000084,16.37000084,2.460000038,77.96029833,Plain,No,Yes,No,Hertzian,BULBAR,7,TRIANGULAR,AMORPH,FEATHER,Irreg,60,No,,,FLAKE,
chert_condition_B,0202a,40,complete,yes,small fragmentation all in bag,1,Proximal,,Absent,6,Multidirectional,4,1,0,1,103.8000031,111.3499985,68.55999756,16.93,89.43000031,72.98999786,15.71000004,41,54.66999817,66.66999817,11.82999992,11.80000019,11.89000034,23.89999962,9.960000038,7.289999962,10.90999985,2.019999981,67.20598338,Plain,No,Yes,No,Hertzian,BULBAR,1,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,31,No,,,FLAKE,
chert_condition_B,0202a,46,complete,no,,10,Other,medial left,Indeterminate,3,Orthogonal,2,0,0,1,16.29999924,63.43000031,33.63999939,9.4,63.04999924,33.06000137,7.130000114,20.59000015,33.29000092,27.93000031,6.71999979,7.889999866,3.660000086,4.139999866,0,0,0,0,0,Indeterminate,Indeterminate,No,Yes,Hertzian,CONCAVE,6,TRIANGULAR,DIVERGENT,FEATHER,Rounded,19,No,,,FLAKE,distal width taken - have ignored touch and just measured as normal flake
chert_condition_B,0202a,47,complete,yes,"small nibbles at distal, considered cocmplete",10,Other,left medial,Absent,5,Unidirectional,5,0,0,0,43.70000076,81.30000305,59.09999847,10.41,77.62999725,54.15000153,8.989999771,41.15999985,49.47000122,50.99000168,8.590000153,6.699999809,4.809999943,20.40999985,6.159999847,4.289999962,5.570000172,3.339999914,95.38435031,Plain,No,Yes,No,Hertzian,BULBAR,7,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,15,No,,,FLAKE,right angle trap
chert_condition_B,0202a,50,complete,no,,25,Distal,,Absent,2,Orthogonal,0,0,1,1,27.70000076,61.08000183,52.72999954,12.21,51.56999969,49.61999893,11.59000015,24.53000069,53.56000137,36.79000092,11.68999958,8.659999847,7.28000021,12.84000015,4.909999847,4.909999847,4.909999847,3.329999924,95.21328315,Dihedral,No,Yes,No,Hertzian,BULBAR,5,TRAPEZOIDAL,DIAMOND,INDET,Irreg,0,No,,,FLAKE,2 extra scars patinated
chert_condition_B,0202a,51,complete,no,,5,Left,,Absent,3,Unidirectional,3,0,0,0,8.699999809,67.5,23.30999947,5.99,36,62.09999847,5.019999981,37.84999847,56.52999878,11.93999958,4.949999809,0.850000024,0,16.79000092,5.070000172,5.070000172,5.070000172,2.25,73.01262435,Plain,No,Yes,No,Hertzian,BULBAR,1,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,27,No,,,FLAKE,measures not taken because of concave distal that obscures measures along length axis
chert_condition_B,0202a,54,complete,no,,0,,,Absent,7,Other,5,0,0,1,74.90000153,93.79000092,54.22999954,17.84,77.81999969,49.16999817,15.98999977,45.58000183,46.34999847,32.91999817,14.80000019,13.53999996,9.859999657,39.40999985,10.94999981,9.770000458,10.78999996,2.390000105,76.34774293,Dihedral,No,Yes,No,Hertzian,BULBAR,4,TRAPEZOIDAL,PARALLEL,AXIAL,Irreg,69,No,,,FLAKE,
chert_condition_B,0202a,55,proximal,no,,45,Mesial,,Absent,5,Multidirectional,2,2,1,0,54.79999924,79.36000061,56.36000061,17.79,0,0,0,0,0,0,0,0,0,21.45000076,5.96999979,8.550000191,10.51000023,5.230000019,119.6643854,Plain,No,Yes,No,Hertzian,BULBAR,0,LENTICULAR,DIVERGENT,INDET,Irreg,0,No,,,FLAKE,take out flake term
chert_condition_B,0202a,59,proximal,no,,0,,,Absent,5,Indeterminate,5,0,0,0,12.30000019,53.86999893,35.52000046,7.17,0,0,0,0,0,0,0,0,0,23.51000023,7.050000191,4.760000229,6.869999886,1.879999995,63.46703817,Other,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,,FEATHER,,0,No,,,FLAKE,"take out vent and section, is also broken on left margin"
chert_condition_B,0202a,60,proximal,no,,20,Distal,,Absent,4,Orthogonal,2,1,0,0,4.199999809,50.20999908,20.68000031,3.99,0,0,0,0,0,0,0,0,0,6.300000191,2.430000067,2.430000067,2.440000057,2.170000076,71.03969251,Plain,No,Yes,No,Hertzian,CONCAVE,0,TRAPEZOIDAL,DIVERGENT,INDET,Flat,0,No,,,FLAKE,delete distal form plan
chert_condition_B,0202a,62,complete,no,,0,,,Absent,8,Indeterminate,5,0,0,0,24.60000038,68.58000183,51.15999985,9.45,62.09999847,58.38999939,8.729999542,51.24000168,35.65000153,23.63999939,7.630000114,3.910000086,5.139999866,10.94999981,2.430000067,0.959999979,2.480000019,3.440000057,97.06459011,Plain,No,Yes,No,Hertzian,BULBAR,4,RIGHTTRIANGLE,DIVERGENT,FEATHER,Irreg,22,No,,,FLAKE,"has touch, ignored"
chert_condition_B,0202a,63,distal,no,,20,DistalLeft,,Absent,6,Orthogonal,1,0,0,1,7,54.68000031,19.48999977,8.54,0,19.46999931,6.929999828,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminate,Indeterminate,Indeterminate,Indet,Hertzian,TWISTED,1,TRIANGULAR,DIVERGENT,FEATHER,Flat,46,No,,,FLAKE,
chert_condition_B,0202a,64,complete,no,,5,Right,,Absent,6,Indeterminate,1,0,1,1,60.90000153,75.80000305,68.87000275,16.02,65.16999817,66.93000031,12.60000038,49.13000107,63.02000046,63.08000183,12.09000015,11.84000015,3.769999981,27.63999939,9.920000076,12.92000008,15,4.179999828,107.945251,Plain,No,Yes,No,Hertzian,BULBAR,4,RIGHTTRIANGLE,AMORPH,FEATHER,Irreg,20,No,,,FLAKE,
chert_condition_B,0202a,66,complete,no,,5,Left,,Absent,9,Orthogonal,7,2,0,0,0,95.58000183,88.13999939,18.1,78.58999634,86.91999817,14.85999966,60.66999817,89.19999695,83.52999878,14.11999989,14.27000046,9.239999771,47.13000107,10.78999996,4.159999847,11.93999958,0,0,Plain,No,Yes,No,Hertzian,BULBAR,21,TRAPEZOIDAL,AMORPH,FEATHER,Rounded,33,No,Indt,Indet,FLAKE,
chert_condition_B,0202a,69,complete,no,,5,ProxRight,,Absent,6,Bidirectional,4,0,1,0,38.20000076,68.51000214,47.34999847,12.18,45.91999817,66.47000122,12.15999985,65.33999634,57.74000168,34.75,10.80000019,12.02000046,1.929999948,42.20999908,10.68999958,10.68999958,11.5,2.089999914,69.01704377,Plain,No,Yes,No,Hertzian,BULBAR,1,TRAPEZOIDAL,AMORPH,FEATHER,Pointed,41,No,,,FLAKE,
chert_condition_B,0202a,70,complete,yes,very small edge damage with chips in bag,0,,,Absent,5,Subcentripetal,3,1,0,1,45.5,66.90000153,54.70000076,15.44,56.24000168,65.23999786,15.53999996,48.90999985,0,26.70000076,13.64000034,12.03999996,8.06000042,39.99000168,18.29999924,16.46999931,17.97999954,1.75,59.85444454,Plain,No,Yes,No,Hertzian,CONCAVE,4,TRIANGULAR,DIAMOND,FEATHER,Pointed,40,No,,,FLAKE,"transport breaks affect mesial width so not taken, but so minimal not removed. Double initiation, measures taken from la"
chert_condition_B,0202a,75,complete,yes,minimal chunks off distal in bag,0,,,Absent,6,Other,5,0,0,1,45.70000076,78.12000275,56.11000061,19.98,62.97999954,60.36999893,19.94000053,33.09000015,49.52999878,59.15999985,18.54999924,16.60000038,2.799999952,18.27000046,13.69999981,14.43999958,18.97999954,2.589999914,80.86024537,Plain,No,Yes,No,Hertzian,BULBAR,1,TRIANGULAR,DIVERGENT,FEATHER,Irreg,8,No,,,FLAKE,skewed orthog
chert_condition_B,0202a,76,complete,no,,0,,,Absent,3,Unidirectional,3,0,0,0,4.900000095,37.86000061,22.88999939,5.71,31.79000092,22.13999939,5.610000134,20.35000038,20.01000023,18.44000053,5.880000114,4.019999981,4.050000191,22.04999924,6.360000134,5.340000153,6.360000134,1.539999962,53.73162618,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,PARALLEL,HINGE,Rounded,46,No,,,FLAKE,
chert_condition_B,0202a,77,complete,no,,0,,,Absent,4,Unidirectional,4,0,0,0,3.200000048,34.74000168,26.47999954,4.23,25.39999962,29.38999939,3.519999981,27.69000053,28.95000076,16.70999908,4.28000021,3.160000086,1.039999962,30.61000061,3.00999999,3.49000001,5.079999924,1.769999981,60.41908084,ChapeauDeGendarme,No,Yes,No,Hertzian,BULBAR,1,TRAPEZOIDAL,CONVERGENT,FEATHER,Irreg,10,No,,,FLAKE,
chert_condition_B,0202a,79,complete,no,,1,DistalLeft,,Absent,9,Multidirectional,5,1,0,1,69.69999695,69.23999786,61.61000061,20.54,63.40000153,57.93000031,20.10000038,37.52999878,52.29999924,40.25999832,15.72000027,15.98999977,10.71000004,25.69000053,15.57999992,15.60999966,11.72999954,1.909999967,64.2814271,Plain,No,Yes,No,Hertzian,BULBAR,0,TRAPEZOIDAL,AMORPH,FEATHER,Pointed,59,No,,,FLAKE,right-angle-trap
chert_condition_B,0202a,80,proximal,no,,0,,,,0,Unidirectional,3,0,0,0,4.800000191,15.76000023,9.930000305,10.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,,No,,BULBAR,0,RIGHTTRIANGLE,,HINGE,,0,,,,,prox left broken siret
chert_condition_B,0202a,82,complete,no,,5,ProxRight,,Absent,10,Multidirectional,1,2,0,3,29.39999962,69.12000275,43.29000092,16.93,68.54000092,41.90999985,18.70000076,0,27.70999908,34.25999832,0,11.40999985,12.27999973,0,1.49000001,0,0,4.599999905,113.0809944,Indeterminate,No,Yes,No,Hertzian,BULBAR,4,RIGHTTRIANGLE,DIVERGENT,FEATHER,Flat,64,No,redirecting flake,,FLAKE,adjust to broken when CFG changes options - break along prox left obscuring measurements
chert_condition_B,0202a,83,,no,,0,,,,0,,0,0,0,0,2.599999905,33.36999893,15.55000019,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,,No,,BULBAR,0,RIGHTTRIANGLE,,HINGE,,0,,,,,"flake frag, can't confidently orient"
chert_condition_B,0202a,86,complete,no,,0,,,Absent,10,Multidirectional,7,2,0,1,44.79999924,88.55000305,46.18999863,12.65,84.23000336,44.54000092,13.05000019,29.64999962,42.43999863,36.09000015,10.80000019,11.39000034,6.710000038,21.20000076,11.42000008,11.42000008,11.42000008,2.400000095,76.58032859,Plain,No,Yes,No,Hertzian,BULBAR,4,TRAPEZOIDAL,OVOID,FEATHER,Rounded,55,No,,,FLAKE,
chert_condition_B,0202a,87,complete,no,,0,,,Absent,3,Other,2,0,0,0,19.20000076,51.11999893,42.11999893,18.83,43.20000076,48.13999939,18.59000015,40.5,45.90000153,25.15999985,12.85000038,7.78000021,4.159999847,34.20000076,18.34000015,18.34000015,18.34000015,2.660000086,82.37185217,Indeterminate,No,Yes,No,Hertzian,BULBAR,0.5,TRAPEZOIDAL,AMORPH,FEATHER,Pointed,39,No,,,FLAKE,
chert_condition_B,0202a,88,medial,no,,0,,,Indeterminate,3,Unidirectional,0,0,0,0,1.5,21.62999916,19.12999916,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,,No,,BULBAR,0,RIGHTTRIANGLE,,HINGE,,0,,,,,breaks at prox distla and left margin
chert_condition_B,0202a,89,complete,no,,0,,,Absent,5,UnidirectionalConvergent,5,0,0,0,5.199999809,40.70999908,27.36000061,7.5,36.34999847,28.63999939,7.079999924,27.97999954,20.37000084,11.71000004,6.369999886,4.260000229,2.779999971,19.71999931,7.909999847,7.789999962,8.159999847,1.389999986,49.14325013,Plain,No,Yes,No,Hertzian,CONCAVE,2,TRIANGULAR,CONVERGENT,FEATHER,Pointed,18,No,,,CONVFLAKE,
chert_condition_B,0202a,91,complete,no,,0,,,Absent,6,UnidirectionalConvergent,6,0,0,0,19.60000038,54.54000092,37.74000168,12.42,50.36999893,37.95999908,11.97000027,31.71999931,37.86999893,27.67000008,11.69999981,9.039999962,6.699999809,21.29999924,12.18999958,12.18999958,12.53999996,2.069999933,68.50354399,Plain,No,Yes,No,Hertzian,BULBAR,2,TRIANGULAR,OVOID,FEATHER,Pointed,28,No,,,FLAKE,
chert_condition_B,0202a,92,complete,no,,0,,,Absent,5,Unidirectional,5,0,0,0,27.39999962,54.79000092,48.45000076,16.33,43.31000137,43.61999893,15.44999981,36.49000168,42.5,38.31999969,14.98999977,13.55000019,4.090000153,34.61000061,16.77000046,16.77000046,16.77000046,1.620000005,56.10583756,Plain,No,Yes,No,Hertzian,BULBAR,0.5,TRAPEZOIDAL,DIVERGENT,FEATHER,Pointed,30,No,,,FLAKE,
chert_condition_B,0202a,93,complete,yes,small snap off distal portion left in bag and phot,0,,,Absent,3,Unidirectional,3,0,0,0,2.200000048,28.26000023,20.71999931,3.38,0,0,0,0,0,0,3.5,2.279999971,2.569999933,0,3.549999952,0,0,1.309999943,46.62445293,ChapeauDeGendarme,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,PARALLEL,HINGE,Flat,0,No,,,FLAKE,"is right portion, distal shape etc indt because of breaks CHANGE CFG"
chert_condition_B,0202a,95,complete,no,,0,,,Absent,6,Indeterminate,4,0,0,0,29.60000038,59.11999893,40.16999817,18.09,47.27999878,28.71999931,15.92000008,25.93000031,30.57999992,24.29000092,13.89999962,14.98999977,3.640000105,21.70999908,15.81999969,6.059999943,15.88000011,2.940000057,88.08393289,Plain,No,Yes,No,Hertzian,BULBAR,0,RIGHTTRIANGLE,AMORPH,HINGE,Irreg,29,No,,,FLAKE,
chert_condition_B,0202a,99,complete,no,,0,,,Absent,3,Unidirectional,3,0,0,0,1.600000024,24.68000031,20.57999992,4.13,21.38999939,18.04000092,3.420000076,16.37000084,17.95000076,15.55000019,3.400000095,2.619999886,2.74000001,13.60000038,3.339999914,3,3.319999933,2.299999952,74.22076323,ChapeauDeGendarme,No,Yes,No,Hertzian,CONCAVE,0.5,TRIANGULAR,PARALLEL,HINGE,Rounded,46,No,,,FLAKE,
chert_condition_B,0202a,100,complete,no,,0,,,Absent,9,Unidirectional,9,0,0,0,36.70000076,64.40000153,48.93000031,12.02,52.81999969,57.22000122,11.26000023,40.93000031,54.97000122,47.31000137,11,10.72000027,7.170000076,28.86000061,9.68999958,10.05000019,10.21000004,2.319999933,74.69869649,Plain,No,Yes,No,Hertzian,BULBAR,2,TRAPEZOIDAL,DIAMOND,HINGE,Rounded,0,No,indet,indet,FLAKE,"distal angle not taken, as termination not opposite platform as specified"
chert_condition_B,0202a,101,complete,no,,0,,,Partial,6,Indeterminate,4,0,0,0,12,41.5,28.28000069,14.15,33.22999954,35.47000122,14.69999981,33.31999969,27.31999969,17.84000015,14.65999985,6.909999847,0.970000029,34.22000122,16.02000046,16.02000046,17.63999939,1.870000005,63.19397094,Other,No,Yes,No,Hertzian,FLAT,0,TRIANGULAR,CONVERGENT,FEATHER,Pointed,27,No,,,FLAKE,another weird vent expression on plat - think to do with these cobbles
chert_condition_B,0202a,,,no,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plain,,,No,,BULBAR,0,RIGHTTRIANGLE,,FEATHER,,0,,,,FLAKE,
chert_condition_A,034b1,38,complete,yes,"small removals on distal edge, 5 slivers in bag. Measurements can still be taken.",0,,,Absent,4,Orthogonal,2,0,0,2,14.2,48.6,37.7,14.4,36.2,46.5,14.4,27.2,36.2,38.6,12.8,10,5.9,11.5,8.5,8.4,9.2,0,0,Plain,No,Yes,No,Hertzian,BULBAR,0,TRIANGULAR,DIVERGENT,FEATHER,Rounded,15,No,Levallois debordant,Levallois non-Nubian,FLAKE,
